id,date,work_performed,primary_source
18859,1845-08-24,277,M
18860,1845-08-25,40,M
18861,1845-08-25,288,M
18862,1845-08-26,52,M
18863,1845-08-26,312,M
18864,1845-08-27,40,M
18865,1845-08-27,250,M
18866,1845-08-28,52,M
18867,1845-08-28,299,M
18868,1845-08-29,40,M
18869,1845-08-29,73,M
18870,1845-08-30,203,M
18871,1845-08-30,52,M
18872,1845-08-31,305,M
18873,1845-08-31,282,M
18874,1845-09-01,40,M
18875,1845-09-01,282,M
18876,1845-09-02,83,M
18877,1845-09-02,164,M
18878,1845-09-03,282,M
18879,1845-09-03,277,M
18880,1845-09-04,40,M
18881,1845-09-04,308,M
18882,1845-09-05,203,M
18883,1845-09-05,87,M
18884,1845-09-06,40,M
18885,1845-09-06,250,M
18886,1845-09-11,40,M
18887,1845-09-11,282,M
18888,1845-09-12,52,M
18889,1845-09-12,312,M
18890,1845-09-13,21,M
18891,1845-09-13,248,M
18892,1845-09-14,83,M
18893,1845-09-14,87,M
18894,1845-09-15,21,M
18895,1845-09-15,282,M
18896,1845-09-16,139,M
18897,1845-09-16,40,M
18898,1845-09-17,52,M
18899,1845-09-17,380,M
18900,1845-09-18,40,M
18901,1845-09-18,377,M
18902,1845-09-19,250,M
18903,1845-09-19,164,M
18904,1845-09-20,282,M
18905,1845-09-20,248,M
18906,1845-09-21,114,M
18907,1845-09-21,305,M
18908,1845-09-22,40,M
18909,1845-09-22,346,M
18910,1845-09-23,303,M
18911,1845-09-23,312,M
18912,1845-09-24,115,M
18913,1845-09-24,21,M
18914,1845-09-25,139,M
18915,1845-09-25,275,M
18916,1845-09-26,40,M
18917,1845-09-26,346,M
18918,1845-09-27,250,M
18919,1845-09-27,87,M
18920,1845-09-28,40,M
18921,1845-09-28,248,M
18922,1845-09-29,114,M
18923,1845-09-29,277,M
18924,1845-09-30,115,M
18925,1845-09-30,21,M
18926,1845-10-01,21,M
18927,1845-10-01,248,M
18928,1845-10-02,303,M
18929,1845-10-02,73,M
18930,1845-10-03,139,M
18931,1845-10-03,305,M
18932,1845-10-04,303,M
18933,1845-10-04,299,M
18934,1845-10-05,40,M
18935,1845-10-05,21,M
18936,1845-10-06,114,M
18937,1845-10-06,305,M
18938,1845-10-07,52,M
18939,1845-10-07,248,M
18940,1845-10-08,40,M
18941,1845-10-08,115,M
18942,1845-10-09,73,M
18943,1845-10-09,87,M
18944,1845-10-10,139,M
18945,1845-10-10,305,M
18946,1845-10-11,40,M
18947,1845-10-11,346,M
18948,1845-10-12,282,M
18949,1845-10-12,87,M
18950,1845-10-13,299,M
18951,1845-10-13,253,M
18952,1845-10-14,250,M
18953,1845-10-14,87,M
18954,1845-10-15,253,M
18955,1845-10-15,312,M
18956,1845-10-16,40,M
18957,1845-10-16,346,M
18958,1845-10-17,73,M
18959,1845-10-17,253,M
18960,1845-10-18,139,M
18961,1845-10-18,115,M
18962,1845-10-19,305,M
18963,1845-10-19,248,M
18964,1845-10-20,297,M
18965,1845-10-20,253,M
18966,1845-10-21,250,M
18967,1845-10-21,253,M
18968,1845-10-22,288,M
18969,1845-10-22,164,M
18970,1845-10-23,73,M
18971,1845-10-23,253,M
18972,1845-10-24,52,M
18973,1845-10-24,248,M
18974,1845-10-25,139,M
18975,1845-10-25,288,M
18976,1845-10-26,40,M
18977,1845-10-26,21,M
18978,1845-10-27,253,M
18979,1845-10-28,303,M
18980,1845-10-28,35,M
18981,1845-10-29,35,M
18982,1845-10-29,164,M
18983,1845-10-30,40,M
18984,1845-10-30,346,M
18985,1845-10-31,217,M
18986,1845-10-31,40,M
18987,1845-11-01,305,M
18988,1845-11-01,248,M
18989,1845-11-02,87,M
18990,1845-11-02,388,M
18991,1845-11-03,114,M
18992,1845-11-03,275,M
18993,1845-11-04,40,M
18994,1845-11-04,248,M
18995,1845-11-05,35,M
18996,1845-11-05,164,M
18997,1845-11-06,139,M
18998,1845-11-06,253,M
18999,1845-11-07,56,M
19000,1845-11-07,346,M
19001,1845-11-08,73,M
19002,1845-11-08,87,M
19003,1845-11-09,139,M
19004,1845-11-09,303,M
19005,1845-11-10,56,M
19006,1845-11-10,40,M
19007,1845-11-11,73,M
19008,1845-11-11,253,M
19009,1845-11-12,35,M
19010,1845-11-12,277,M
19011,1845-11-13,40,M
19012,1845-11-13,21,M
19013,1845-11-14,56,M
19014,1845-11-14,40,M
19015,1845-11-15,250,M
19016,1845-11-15,277,M
19017,1845-11-16,303,M
19018,1845-11-16,388,M
19019,1845-11-17,299,M
19020,1845-11-17,164,M
19021,1845-11-18,277,M
19022,1845-11-18,312,M
19023,1845-11-19,387,M
19024,1845-11-19,346,M
19025,1845-11-20,56,M
19026,1845-11-20,253,M
19027,1845-11-21,277,M
19028,1845-11-21,312,M
19029,1845-11-22,303,M
19030,1845-11-22,288,M
19031,1845-11-23,40,M
19032,1845-11-23,87,M
19033,1845-11-24,56,M
19034,1845-11-24,21,M
19035,1845-11-25,40,M
19036,1845-11-25,297,M
19037,1845-11-25,273,M
19038,1845-11-27,52,M
19039,1845-11-27,248,M
19040,1845-11-28,277,M
19041,1845-11-28,273,M
19042,1845-11-29,305,M
19043,1845-11-29,312,M
19044,1845-11-30,139,M
19045,1845-11-30,164,M
19046,1845-12-01,303,M
19047,1845-12-01,273,M
19048,1845-12-02,250,M
19049,1845-12-02,277,M
19050,1845-12-03,56,M
19051,1845-12-03,253,M
19052,1845-12-04,40,M
19053,1845-12-04,248,M
19054,1845-12-05,277,M
19055,1845-12-05,273,M
19056,1845-12-06,40,M
19057,1845-12-06,275,M
19058,1845-12-07,282,M
19059,1845-12-07,277,M
19060,1845-12-08,21,M
19061,1845-12-08,248,M
19062,1845-12-09,250,M
19063,1845-12-09,87,M
19064,1845-12-10,303,M
19065,1845-12-10,273,M
19066,1845-12-11,56,M
19067,1845-12-11,40,M
19068,1845-12-12,73,M
19069,1845-12-12,277,M
19070,1845-12-13,275,M
19071,1845-12-13,377,M
19072,1845-12-14,40,M
19073,1845-12-14,303,M
19074,1845-12-15,377,M
19075,1845-12-15,346,M
19076,1845-12-16,277,M
19077,1845-12-16,273,M
19078,1845-12-17,139,M
19079,1845-12-17,305,M
19080,1845-12-18,40,M
19081,1845-12-18,346,M
19082,1845-12-19,300,M
19083,1845-12-19,164,M
19084,1845-12-20,52,M
19085,1845-12-20,21,M
19086,1845-12-21,282,M
19087,1845-12-21,277,M
19088,1845-12-22,87,M
19089,1845-12-22,273,M
19090,1845-12-23,346,M
19091,1845-12-23,248,M
19092,1845-12-24,40,M
19093,1845-12-24,115,M
19094,1845-12-25,277,M
19095,1845-12-25,248,M
19096,1845-12-26,217,M
19097,1845-12-26,282,M
19098,1845-12-27,139,M
19099,1845-12-27,305,M
19100,1845-12-28,21,M
19101,1845-12-28,87,M
19102,1845-12-29,139,M
19103,1845-12-29,248,M
19104,1845-12-30,277,M
19105,1845-12-30,312,M
19106,1845-12-31,275,M
19107,1845-12-31,377,M
19108,1846-01-01,40,M
19109,1846-01-01,277,M
19110,1846-01-02,115,M
19111,1846-01-02,248,M
19112,1846-01-03,40,M
19113,1846-01-03,305,M
19114,1846-01-04,87,M
19115,1846-01-04,388,M
19116,1846-01-05,21,M
19117,1846-01-05,346,M
19118,1846-01-06,73,M
19119,1846-01-06,277,M
19120,1846-01-07,303,M
19121,1846-01-07,273,M
19122,1846-01-08,250,M
19123,1846-01-08,164,M
19124,1846-01-09,40,M
19125,1846-01-09,248,M
19126,1846-01-10,115,M
19127,1846-01-10,21,M
19128,1846-01-11,282,M
19129,1846-01-11,277,M
19130,1846-01-12,303,M
19131,1846-01-12,312,M
19132,1846-01-13,87,M
19133,1846-01-13,273,M
19134,1846-01-14,217,M
19135,1846-01-14,21,M
19136,1846-01-15,277,M
19137,1846-01-15,377,M
19138,1846-01-16,114,M
19139,1846-01-16,282,M
19140,1846-01-17,115,M
19141,1846-01-18,277,M
19142,1846-01-18,377,M
19143,1846-01-19,303,M
19144,1846-01-19,73,M
19145,1846-01-20,250,M
19146,1846-01-20,164,M
19147,1846-01-21,40,M
19148,1846-01-21,21,M
19149,1846-01-22,277,M
19150,1846-01-22,377,M
19151,1846-01-23,282,M
19152,1846-01-23,275,M
19153,1846-01-24,40,M
19154,1846-01-24,115,M
19155,1846-01-25,164,M
19156,1846-01-25,377,M
19157,1846-01-26,303,M
19158,1846-01-26,73,M
19159,1846-01-27,282,M
19160,1846-01-27,277,M
19161,1846-01-29,115,M
19162,1846-01-29,21,M
19163,1846-01-30,305,M
19164,1846-01-30,312,M
19165,1846-01-31,282,M
19166,1846-01-31,277,M
19167,1846-02-01,303,M
19168,1846-02-01,388,M
19169,1846-02-02,87,M
19170,1846-02-02,273,M
19171,1846-02-03,64,M
19172,1846-02-04,87,M
19173,1846-02-04,273,M
19174,1846-02-05,64,M
19175,1846-02-06,377,M
19176,1846-02-06,346,M
19177,1846-02-07,64,M
19178,1846-02-08,305,M
19179,1846-02-08,282,M
19180,1846-02-09,87,M
19181,1846-02-09,273,M
19182,1846-02-10,64,M
19183,1846-02-11,217,M
19184,1846-02-11,40,M
19185,1846-02-12,64,M
19186,1846-02-13,377,M
19187,1846-02-13,346,M
19188,1846-02-14,64,M
19189,1846-02-15,305,M
19190,1846-02-16,64,M
19191,1846-02-17,114,M
19192,1846-02-17,275,M
19193,1846-02-19,64,M
19194,1846-02-20,144,M
19195,1846-02-20,273,M
19196,1846-02-21,64,M
19197,1846-02-22,40,M
19198,1846-02-22,144,M
19199,1846-02-23,64,M
19200,1846-02-24,64,M
19201,1846-02-25,40,M
19202,1846-02-25,144,M
19203,1846-02-26,64,M
19204,1846-02-27,377,M
19205,1846-02-27,346,M
19206,1846-02-28,64,M
19207,1846-03-01,115,M
19208,1846-03-01,377,M
19209,1846-03-02,64,M
19210,1846-03-03,64,M
19211,1846-03-05,282,M
19212,1846-03-05,275,M
19213,1846-03-06,305,M
19214,1846-03-06,377,M
19215,1846-03-07,282,M
19216,1846-03-07,277,M
19217,1846-03-08,115,M
19218,1846-03-08,275,M
19219,1846-03-09,305,M
19220,1846-03-09,250,M
19221,1846-03-10,64,M
19222,1846-03-11,40,M
19223,1846-03-11,248,M
19224,1846-03-12,64,M
19225,1846-03-13,275,M
19226,1846-03-13,248,M
19227,1846-03-14,64,M
19228,1846-03-15,115,M
19229,1846-03-15,248,M
19230,1846-03-16,64,M
19231,1846-03-17,64,M
19232,1846-03-18,40,M
19233,1846-03-18,248,M
19234,1846-03-19,64,M
19235,1846-03-20,115,M
19236,1846-03-20,275,M
19237,1846-03-21,64,M
19238,1846-03-22,305,M
19239,1846-03-22,275,M
19240,1846-03-23,64,M
19241,1846-03-24,64,M
19242,1846-03-25,40,M
19243,1846-03-25,248,M
19244,1846-03-26,64,M
19245,1846-03-27,164,M
19246,1846-03-27,277,M
19247,1846-03-28,64,M
19248,1846-03-29,40,M
19249,1846-03-29,248,M
19250,1846-03-30,282,M
19251,1846-03-30,248,M
19252,1846-03-31,64,M
19253,1846-04-01,115,M
19254,1846-04-01,312,M
19255,1846-04-02,64,M
19256,1846-04-03,303,M
19257,1846-04-03,250,M
19258,1846-04-04,64,M
19259,1846-04-05,303,M
19260,1846-04-05,250,M
19261,1846-04-06,40,M
19262,1846-04-06,275,M
19263,1846-04-07,64,M
19264,1846-04-09,64,M
19265,1846-04-12,40,M
19266,1846-04-12,248,M
19267,1846-04-13,64,M
19268,1846-04-14,64,M
19269,1846-04-16,64,M
19270,1846-04-17,40,M
19271,1846-04-17,248,M
19272,1846-04-18,115,M
19273,1846-04-18,275,M
19274,1846-04-19,303,M
19275,1846-04-19,250,M
19276,1846-04-20,64,M
19277,1846-04-21,64,M
19278,1846-04-22,87,M
19279,1846-04-22,312,M
19280,1846-04-23,64,M
19281,1846-04-24,250,M
19282,1846-04-24,318,M
19283,1846-04-25,64,M
19284,1846-04-26,115,M
19285,1846-04-26,248,M
19286,1846-04-27,64,M
19287,1846-04-28,64,M
19288,1846-04-29,139,M
19289,1846-04-29,318,M
19290,1846-04-30,64,M
19291,1846-05-01,40,M
19292,1846-05-01,248,M
19293,1846-05-02,64,M
19294,1846-05-03,40,M
19295,1846-05-03,248,M
19296,1846-05-04,139,M
19297,1846-05-04,115,M
19298,1846-05-05,64,M
19299,1846-05-06,303,M
19300,1846-05-06,250,M
19301,1846-05-07,64,M
19302,1846-05-08,139,M
19303,1846-05-08,87,M
19304,1846-05-09,64,M
19305,1846-05-10,139,M
19306,1846-05-10,87,M
19307,1846-05-11,64,M
19308,1846-05-12,20,M
19309,1846-05-12,303,M
19310,1846-05-13,139,M
19311,1846-05-14,305,M
19312,1846-05-15,64,M
19313,1846-05-15,189,M
19314,1846-05-15,248,M
19315,1846-05-16,64,M
19316,1846-05-17,303,M
19317,1846-05-17,312,M
19318,1846-05-18,250,M
19319,1846-05-18,277,M
19320,1846-05-19,189,M
19321,1846-05-20,64,M
19322,1846-05-21,64,M
19323,1846-05-22,189,M
19324,1846-05-22,87,M
19325,1846-05-23,64,M
19326,1846-05-24,40,M
19327,1846-05-24,305,M
19328,1846-05-25,189,M
19329,1846-05-25,277,M
19330,1846-05-26,64,M
19331,1846-05-27,208,M
19332,1846-05-27,346,M
19333,1846-05-28,139,M
19334,1846-05-28,305,M
19335,1846-05-29,208,M
19336,1846-05-29,189,M
19337,1846-05-29,21,M
19338,1846-05-30,189,M
19339,1846-05-30,277,M
19340,1846-05-31,303,M
19341,1846-05-31,208,M
19342,1846-06-01,64,M
19343,1846-06-02,64,M
19344,1846-06-03,40,M
19345,1846-06-03,208,M
19346,1846-06-03,189,M
19347,1846-06-04,64,M
19348,1846-06-05,346,M
19349,1846-06-05,318,M
19350,1846-06-06,64,M
19351,1846-06-07,217,M
19352,1846-06-07,250,M
19353,1846-06-08,208,M
19354,1846-06-08,164,M
19355,1846-06-09,21,M
19356,1846-06-09,318,M
19357,1846-06-10,208,M
19358,1846-06-10,87,M
19359,1846-06-11,64,M
19360,1846-06-12,189,M
19361,1846-06-12,305,M
19362,1846-06-13,64,M
19363,1846-06-14,21,M
19364,1846-06-14,318,M
19365,1846-06-15,208,M
19366,1846-06-15,164,M
19367,1846-06-16,64,M
19368,1846-06-17,303,M
19369,1846-06-17,312,M
19370,1846-06-18,64,M
19371,1846-06-19,346,M
19372,1846-06-19,318,M
19373,1846-06-20,189,M
19374,1846-06-20,21,M
19375,1846-06-21,208,M
19376,1846-06-21,248,M
19377,1846-06-22,217,M
19378,1846-06-22,189,M
19379,1846-06-23,64,M
19380,1846-06-24,208,M
19381,1846-06-24,305,M
19382,1846-06-25,64,M
19383,1846-06-26,250,M
19384,1846-06-26,87,M
19385,1846-06-27,64,M
19386,1846-06-28,21,M
19387,1846-06-28,318,M
19388,1846-06-29,219,M
19389,1846-06-29,189,M
19390,1846-06-30,64,M
19391,1846-07-01,219,M
19392,1846-07-01,28,M
19393,1846-07-02,64,M
19394,1846-07-03,219,M
19395,1846-07-03,208,M
19396,1846-07-04,64,M
19397,1846-07-05,305,M
19398,1846-07-05,312,M
19399,1846-07-06,219,M
19400,1846-07-06,189,M
19401,1846-07-07,64,M
19402,1846-07-09,64,M
19403,1846-07-10,219,M
19404,1846-07-10,208,M
19405,1846-07-11,64,M
19406,1846-07-12,64,M
19407,1846-07-12,73,M
19408,1846-07-14,64,M
19409,1846-07-15,219,M
19410,1846-07-15,73,M
19411,1846-07-16,21,M
19412,1846-07-16,248,M
19413,1846-07-17,219,M
19414,1846-07-17,189,M
19415,1846-07-18,64,M
19416,1846-07-19,21,M
19417,1846-07-19,318,M
19418,1846-07-20,219,M
19419,1846-07-20,208,M
19420,1846-07-21,64,M
19421,1846-07-22,303,M
19422,1846-07-22,73,M
19423,1846-07-23,64,M
19424,1846-07-24,219,M
19425,1846-07-24,189,M
19426,1846-07-25,64,M
19427,1846-07-26,219,M
19428,1846-07-26,114,M
19429,1846-07-27,73,M
19430,1846-07-28,64,M
19431,1846-07-30,64,M
19432,1846-07-31,219,M
19433,1846-07-31,114,M
19434,1846-08-01,64,M
19435,1846-08-02,305,M
19436,1846-08-02,250,M
19437,1846-08-03,219,M
19438,1846-08-03,189,M
19439,1846-08-04,64,M
19440,1846-08-05,219,M
19441,1846-08-05,208,M
19442,1846-08-05,245,M
19443,1846-08-06,64,M
19444,1846-08-07,219,M
19445,1846-08-07,245,M
19446,1846-08-08,245,M
19447,1846-08-08,277,M
19448,1846-08-09,303,M
19449,1846-08-09,297,M
19450,1846-08-10,219,M
19451,1846-08-10,40,M
19452,1846-08-11,245,M
19453,1846-08-11,87,M
19454,1846-08-12,219,M
19455,1846-08-12,318,M
19456,1846-08-13,305,M
19457,1846-08-13,245,M
19458,1846-08-14,89,M
19459,1846-08-14,297,M
19460,1846-08-15,245,M
19461,1846-08-15,87,M
19462,1846-08-16,208,M
19463,1846-08-16,305,M
19464,1846-08-17,89,M
19465,1846-08-17,245,M
19466,1846-08-18,189,M
19467,1846-08-18,277,M
19468,1846-08-19,89,M
19469,1846-08-19,245,M
19470,1846-08-20,250,M
19471,1846-08-20,164,M
19472,1846-08-21,115,M
19473,1846-08-21,245,M
19474,1846-08-22,208,M
19475,1846-08-22,277,M
19476,1846-08-23,303,M
19477,1846-08-23,245,M
19478,1846-08-24,89,M
19479,1846-08-24,40,M
19480,1846-08-25,250,M
19481,1846-08-25,164,M
19482,1846-08-26,189,M
19483,1846-08-26,115,M
19484,1846-08-27,245,M
19485,1846-08-27,277,M
19486,1846-08-28,219,M
19487,1846-08-28,297,M
19488,1846-08-28,312,M
19489,1846-08-29,245,M
19490,1846-08-29,164,M
19491,1846-08-30,89,M
19492,1846-08-30,248,M
19493,1846-08-31,208,M
19494,1846-08-31,305,M
19495,1846-09-01,245,M
19496,1846-09-01,164,M
19497,1846-09-02,303,M
19498,1846-09-02,250,M
19499,1846-09-03,40,M
19500,1846-09-03,87,M
19501,1846-09-04,219,M
19502,1846-09-04,189,M
19503,1846-09-05,303,M
19504,1846-09-05,250,M
19505,1846-09-06,219,M
19506,1846-09-06,305,M
19507,1846-09-07,139,M
19508,1846-09-07,248,M
19509,1846-09-08,245,M
19510,1846-09-08,87,M
19511,1846-09-09,219,M
19512,1846-09-09,189,M
19513,1846-09-09,250,M
19514,1846-09-10,245,M
19515,1846-09-10,164,M
19516,1846-09-11,139,M
19517,1846-09-11,305,M
19518,1846-09-12,208,M
19519,1846-09-12,277,M
19520,1846-09-13,250,M
19521,1846-09-13,87,M
19522,1846-09-14,89,M
19523,1846-09-14,248,M
19524,1846-09-15,64,M
19525,1846-09-16,174,M
19526,1846-09-16,115,M
19527,1846-09-17,64,M
19528,1846-09-18,174,M
19529,1846-09-18,115,M
19530,1846-09-19,64,M
19531,1846-09-20,89,M
19532,1846-09-20,115,M
19533,1846-09-21,303,M
19534,1846-09-21,245,M
19535,1846-09-22,64,M
19536,1846-09-23,174,M
19537,1846-09-23,250,M
19538,1846-09-24,64,M
19539,1846-09-25,89,M
19540,1846-09-25,115,M
19541,1846-09-26,64,M
19542,1846-09-27,219,M
19543,1846-09-27,305,M
19544,1846-09-28,174,M
19545,1846-09-28,40,M
19546,1846-09-28,250,M
19547,1846-09-29,64,M
19548,1846-09-30,89,M
19549,1846-09-30,115,M
19550,1846-10-01,64,M
19551,1846-10-02,303,M
19552,1846-10-02,208,M
19553,1846-10-03,245,M
19554,1846-10-03,164,M
19555,1846-10-04,89,M
19556,1846-10-04,115,M
19557,1846-10-05,219,M
19558,1846-10-05,139,M
19559,1846-10-06,64,M
19560,1846-10-07,139,M
19561,1846-10-07,87,M
19562,1846-10-08,64,M
19563,1846-10-09,174,M
19564,1846-10-09,189,M
19565,1846-10-09,115,M
19566,1846-10-10,64,M
19567,1846-10-11,139,M
19568,1846-10-11,303,M
19569,1846-10-12,21,M
19570,1846-10-12,250,M
19571,1846-10-12,245,M
19572,1846-10-13,64,M
19573,1846-10-14,139,M
19574,1846-10-14,305,M
19575,1846-10-15,64,M
19576,1846-10-16,174,M
19577,1846-10-16,115,M
19578,1846-10-16,245,M
19579,1846-10-17,64,M
19580,1846-10-18,250,M
19581,1846-10-18,164,M
19582,1846-10-19,89,M
19583,1846-10-19,21,M
19584,1846-10-20,64,M
19585,1846-10-21,219,M
19586,1846-10-21,305,M
19587,1846-10-22,64,M
19588,1846-10-23,139,M
19589,1846-10-23,87,M
19590,1846-10-24,64,M
19591,1846-10-25,64,M
19592,1846-10-26,303,M
19593,1846-10-26,250,M
19594,1846-10-27,64,M
19595,1846-10-28,40,M
19596,1846-10-28,115,M
19597,1846-10-29,64,M
19598,1846-10-30,219,M
19599,1846-10-30,305,M
19600,1846-10-31,64,M
19601,1846-11-01,139,M
19602,1846-11-01,303,M
19603,1846-11-02,219,M
19604,1846-11-02,21,M
19605,1846-11-03,64,M
19606,1846-11-04,250,M
19607,1846-11-04,87,M
19608,1846-11-05,64,M
19609,1846-11-06,250,M
19610,1846-11-06,87,M
19611,1846-11-07,64,M
19612,1846-11-08,21,M
19613,1846-11-08,277,M
19614,1846-11-09,250,M
19615,1846-11-09,87,M
19616,1846-11-10,64,M
19617,1846-11-11,89,M
19618,1846-11-11,305,M
19619,1846-11-12,64,M
19620,1846-11-13,303,M
19621,1846-11-13,250,M
19622,1846-11-14,219,M
19623,1846-11-14,189,M
19624,1846-11-14,245,M
19625,1846-11-15,174,M
19626,1846-11-15,64,M
19627,1846-11-16,115,M
19628,1846-11-16,21,M
19629,1846-11-17,219,M
19630,1846-11-17,275,M
19631,1846-11-18,282,M
19632,1846-11-18,87,M
19633,1846-11-19,351,M
19634,1846-11-20,40,M
19635,1846-11-20,21,M
19636,1846-11-21,351,M
19637,1846-11-22,282,M
19638,1846-11-22,87,M
19639,1846-11-23,351,M
19640,1846-11-24,40,M
19641,1846-11-24,305,M
19642,1846-11-25,351,M
19643,1846-11-26,303,M
19644,1846-11-26,245,M
19645,1846-11-27,351,M
19646,1846-11-28,303,M
19647,1846-11-28,208,M
19648,1846-11-29,64,M
19649,1846-11-29,245,M
19650,1846-11-30,282,M
19651,1846-11-30,87,M
19652,1846-12-01,351,M
19653,1846-12-02,377,M
19654,1846-12-02,346,M
19655,1846-12-04,217,M
19656,1846-12-04,40,M
19657,1846-12-05,351,M
19658,1846-12-06,174,M
19659,1846-12-06,303,M
19660,1846-12-07,351,M
19661,1846-12-08,305,M
19662,1846-12-08,282,M
19663,1846-12-09,351,M
19664,1846-12-10,21,M
19665,1846-12-10,275,M
19666,1846-12-11,351,M
19667,1846-12-12,174,M
19668,1846-12-12,303,M
19669,1846-12-13,64,M
19670,1846-12-13,73,M
19671,1846-12-14,115,M
19672,1846-12-15,305,M
19673,1846-12-15,282,M
19674,1846-12-16,21,M
19675,1846-12-16,275,M
19676,1846-12-17,40,M
19677,1846-12-17,346,M
19678,1846-12-18,217,M
19679,1846-12-18,282,M
19680,1846-12-19,174,M
19681,1846-12-19,64,M
19682,1846-12-20,303,M
19683,1846-12-20,73,M
19684,1846-12-21,114,M
19685,1846-12-21,305,M
19686,1846-12-22,351,M
19687,1846-12-23,21,M
19688,1846-12-23,282,M
19689,1846-12-24,217,M
19690,1846-12-24,275,M
19691,1846-12-25,351,M
19692,1846-12-26,115,M
19693,1846-12-26,380,M
19694,1846-12-27,303,M
19695,1846-12-27,380,M
19696,1846-12-28,351,M
19697,1846-12-29,21,M
19698,1846-12-29,346,M
19699,1846-12-30,351,M
19700,1846-12-31,21,M
19701,1846-12-31,275,M
19702,1847-01-01,351,M
19703,1847-01-02,87,M
19704,1847-01-02,380,M
19705,1847-01-03,64,C
19706,1847-01-04,303,M
19707,1847-01-04,73,M
19708,1847-01-05,351,M
19709,1847-01-06,115,M
19710,1847-01-06,275,M
19711,1847-01-07,351,M
19712,1847-01-08,87,M
19713,1847-01-08,380,M
19714,1847-01-09,351,M
19715,1847-01-10,21,M
19716,1847-01-10,248,M
19717,1847-01-11,351,M
19718,1847-01-12,250,M
19719,1847-01-12,87,M
19720,1847-01-13,351,M
19721,1847-01-14,115,M
19722,1847-01-14,346,M
19723,1847-01-15,351,M
19724,1847-01-16,68,M
19725,1847-01-17,73,M
19726,1847-01-17,277,M
19727,1847-01-18,68,M
19728,1847-01-19,68,M
19729,1847-01-20,351,M
19730,1847-01-21,68,M
19731,1847-01-22,28,M
19732,1847-01-22,351,M
19733,1847-01-23,68,M
19734,1847-01-24,93,M
19735,1847-01-24,351,M
19736,1847-01-25,245,M
19737,1847-01-25,164,M
19738,1847-01-26,68,M
19739,1847-01-27,68,M
19740,1847-01-28,68,M
19741,1847-01-29,174,M
19742,1847-01-29,351,M
19743,1847-01-30,68,M
19744,1847-01-31,73,M
19745,1847-01-31,351,M
19746,1847-02-01,68,M
19747,1847-02-03,282,M
19748,1847-02-03,277,M
19749,1847-02-04,68,M
19750,1847-02-05,174,M
19751,1847-02-05,351,M
19752,1847-02-06,68,M
19753,1847-02-07,305,M
19754,1847-02-07,282,M
19755,1847-02-08,173,M
19756,1847-02-08,351,M
19757,1847-02-09,68,M
19758,1847-02-10,173,M
19759,1847-02-10,351,M
19760,1847-02-11,68,M
19761,1847-02-12,277,M
19762,1847-02-12,346,M
19763,1847-02-13,68,M
19764,1847-02-14,64,M
19765,1847-02-14,312,M
19766,1847-02-15,282,M
19767,1847-02-15,351,M
19768,1847-02-16,68,M
19769,1847-02-17,114,M
19770,1847-02-17,248,M
19771,1847-02-18,346,M
19772,1847-02-18,248,M
19773,1847-02-19,68,M
19774,1847-02-20,68,M
19775,1847-02-21,21,M
19776,1847-02-21,351,M
19777,1847-02-22,114,M
19778,1847-02-22,277,M
19779,1847-02-23,68,M
19780,1847-02-24,380,M
19781,1847-02-24,351,M
19782,1847-02-25,68,M
19783,1847-02-26,277,M
19784,1847-02-26,346,M
19785,1847-02-27,68,M
19786,1847-02-28,64,M
19787,1847-02-28,173,M
19788,1847-03-01,114,M
19789,1847-03-01,305,M
19790,1847-03-02,68,M
19791,1847-03-02,173,M
19792,1847-03-03,282,M
19793,1847-03-03,277,M
19794,1847-03-04,68,M
19795,1847-03-04,173,M
19796,1847-03-05,245,M
19797,1847-03-05,351,M
19798,1847-03-06,68,M
19799,1847-03-06,28,M
19800,1847-03-07,277,M
19801,1847-03-07,346,M
19802,1847-03-08,282,M
19803,1847-03-08,248,M
19804,1847-03-10,68,M
19805,1847-03-10,173,M
19806,1847-03-11,174,M
19807,1847-03-11,68,M
19808,1847-03-12,282,M
19809,1847-03-12,351,M
19810,1847-03-13,68,M
19811,1847-03-13,244,M
19812,1847-03-14,173,M
19813,1847-03-14,164,M
19814,1847-03-15,305,M
19815,1847-03-15,282,M
19816,1847-03-16,68,M
19817,1847-03-16,244,M
19818,1847-03-17,115,M
19819,1847-03-17,248,M
19820,1847-03-18,68,M
19821,1847-03-18,244,M
19822,1847-03-19,282,M
19823,1847-03-19,346,M
19824,1847-03-20,68,M
19825,1847-03-20,250,M
19826,1847-03-21,64,M
19827,1847-03-21,73,M
19828,1847-03-22,303,M
19829,1847-03-22,380,M
19830,1847-03-23,139,M
19831,1847-03-23,68,M
19832,1847-03-24,245,M
19833,1847-03-24,314,M
19834,1847-03-25,40,M
19835,1847-03-25,275,M
19836,1847-03-26,174,M
19837,1847-03-26,314,M
19838,1847-03-27,68,M
